caseID|caseOpenDate|property_propertyID|codeOfficer_officerID|CaseStatus_ceEventStatusID|comments
232|2015-05-01 00:00:00|15318|0|6|None
233|2015-04-28 00:00:00|12425|0|6|None
234|2015-05-01 00:00:00|12425|0|6|None
235|2015-05-22 00:00:00|15254|0|6|None
236|2015-05-26 00:00:00|16689|1|6|Follow up to initial observation of high grass from 5/19/15. Grass was still in excess of six inches.
237|2015-05-26 00:00:00|14652|1|6|Follow up to initial notice sent 5/19/15 grass / weeds were still in excess of six inches.
238|2015-05-26 00:00:00|14176|1|6|Second notice of high grass and weeds sent through online reporting to Mortgage Contracting Services
239|2015-05-26 00:00:00|16396|1|6|Observed on several separate occasions rubbish and debris accumulated on the front porch entrance way of the property.
240|2015-05-26 00:00:00|15239|1|6|Observed high grass /weeds in excess of six inches.
241|2015-05-26 00:00:00|12093|1|6|Observed high grass / weeds in excess of six inches.
242|2015-05-26 00:00:00|12073|1|6|Observed high grass / weeds in excess of six inches
243|2015-05-27 00:00:00|14166|0|6|None
244|2015-05-26 00:00:00|13320|0|6|None
245|2015-05-26 00:00:00|13755|0|6|None
246|2015-05-21 00:00:00|12193|0|6|None
247|2015-05-22 00:00:00|15645|0|6|None
248|2015-05-22 00:00:00|16221|0|6|None
249|2015-05-27 00:00:00|16221|0|6|None
250|2015-05-27 00:00:00|14609|1|6|Observed that the inoperable motor vehicle that was to be removed was still being kept on the property in the driveway.
251|2015-05-22 00:00:00|13420|1|6|Observed what appeared to be inoperable motor vehicles stored in the driveway and an accumulation of rubbish in the form of large totes in the driveway.
252|2015-05-26 00:00:00|13009|1|6|On 5/22/15 observed an accumulation of rubbsih in the rear yard bordering adjoining neighboring properties. Stop at the house and a care taker said she would advise the property owner and have her get in touch with. Later that afternoon Mrs. Tepke called and asked if I would show her the area and items in question. Arranged to meet 5/26/15. Met with Mrs. Tepke and showed her the issues in question and told her she could have 45 days to clean up the rubbish and refrain from her or the lanscapers placing the rubbish in that location.
253|2015-05-27 00:00:00|13427|1|6|Observed high grass / weeds in excess of six inches. Spoke with the owner Maureen Nee 412-613-8123 when setting up an occupancy inspection for the property and advised of the high grass. She stated she would have it cut and takencare of.
254|2015-05-27 00:00:00|15642|1|6|Observed high grass / weeds in excess of six inches.
255|2015-05-27 00:00:00|12446|1|6|Observed high grass / weeds in excess of six inches.
256|2015-05-28 00:00:00|12804|1|6|Follow up to initial notice sent 5/21/15. Grass / weeds were still in excess of eight inches. Stopped at the home but nobody cameto the door 09:45.
257|2015-05-28 00:00:00|15119|1|6|Continued follow up to high grass from initial notice sent 5/11, second notice sent 5/18, door tag left 5/28 and third notice to be sent out.
258|2015-05-28 00:00:00|14214|1|6|Based upon complaint from Real Estate Agent trying to sell property at 157 Barbour St
259|2015-05-28 00:00:00|14656|1|6|Continued follow up on conditions of high weeds and grass, yard debris, leaves and branches in the rear yard area and a fallen tree on the roof of the home. Front yard is cut rear yard still appears to be in violation.
260|2015-05-28 00:00:00|14325|1|6|Observed high weeds in excess of eight inches along the property addressed as 3500 william penn hwy. Spoke with the owner / agent of the property at 412-767-0248 at 14:00 stated he wss in India but would have someone cut the weeds over the weekend.
261|2015-05-27 00:00:00|12604|1|6|Observed grass / weeds in excess of six inches.
262|2015-05-27 00:00:00|14715|1|6|Observed high grass / weeds in excess of six inches.
263|2015-06-01 00:00:00|13121|1|6|Asked by the Twp to follow up regarding a truck cap being stored in the driveway of this property. Observed a blue truck cap in the driveway, attempted to make contact but nobody came to the door 10:20
264|2015-06-01 00:00:00|14263|1|6|Observed high grass / weeds in excess of eight inches.
265|2015-06-01 00:00:00|14015|1|6|Based on a neighbor complaint it was observed that a motor vehicle was parked in the yard area of this property and that the downspouts were attached to the gutters along with the bushes overgrown in the rear of the property.
266|2015-06-01 00:00:00|12759|1|6|High grass and weeds still have not been maintained. Left message with greg rudolph 15:50
267|2015-06-01 00:00:00|12804|1|6|Follow up to ongoing high grass. Stopped again at the home nobody came to the door, neighbors stated they have not seen the occupant there for about 2 weeks.
268|2015-06-01 00:00:00|16716|1|6|Spoke w/ the occupant on Thursday 5/28/15 regarding the notice that was sent on 5/14/15 she stated she was parked in the yard because of a company removing some machinery from the garage and that she was complying with the notice. On this date she was parked in the fron tyard again and did not come door the door when attempting to make contact. Also observed was a large accumulation of rubbish on the front porch.
269|2015-06-01 00:00:00|16650|1|6|Observed high grass and weeds in excess of eight inches.
270|2015-06-02 00:00:00|12774|1|6|Based upon a complaint from the Boro I was asked to speak with the occupant regarding having a swimming pool without a permit. I stopped at the home 12:20 this date but nobody came to the door.
271|2015-06-02 00:00:00|14710|1|6|Observed multiple bags of rubbish located at the curb.
272|2015-06-02 00:00:00|15384|1|6|Observed high grass and weeds in excess of six inches.
273|2015-06-02 00:00:00|15595|1|6|Observed that the garage door showed signs of severe deterioration. Stopped at he home but nobody came to the door.
274|2015-06-02 00:00:00|12190|1|6|Based on a neighbor complaint of high grass. Stopped at the property to follow up about the initial notice for the retaining wall that is in disrepair. Observed that the wall is still in disrepair and that the weeds were in excess of six inches.
275|2015-06-03 00:00:00|12804|0|6|None
276|2015-06-01 00:00:00|15261|1|6|Based on complaint from the Twp of possible expired inspection on a motor vehicle, white van in the driveway. Inspection sticker displayed 15/12
277|2015-06-03 00:00:00|15261|0|6|Based on complaint from the Twp of possible expired inspection on a motor vehicle, white van in the driveway. Inspection sticker displayed 15/12. Went to the door nobody answered viewed the plate and it displayed a registration date of 11/15. all appeared ok, just unique for inspection sticker.
278|2015-06-03 00:00:00|16465|1|6|Observed high grass / weeds and sanitation conditions
279|2015-06-03 00:00:00|13899|1|6|None
280|2015-06-04 00:00:00|15553|1|6|Inoperable motor vehicle kept in the driveway with expired registration and a flat fron tire
281|2015-06-04 00:00:00|16518|1|6|Observed a vehicle parked in the side yard area of the property while attampting to make contact observed some accumulation of rubbish.
282|2015-06-04 00:00:00|12176|1|6|Observed high weeds around the property.
283|2015-06-04 00:00:00|13419|1|6|Observed high grass / weeds in excess of eight inches.
284|2015-06-04 00:00:00|15786|1|6|Observed high weeds on the left side of the duplex unit 986 roland
285|2015-06-04 00:00:00|12083|1|6|Spoke with an occupant named Wally who said he was in the process of clearing out the weeds that are growing in amongst the front yard gard / plantscapes. Several complaints have been made concerning this property. The only violation is the weeds having a living front yard is not in violation
286|2015-06-04 00:00:00|12882|1|6|Observation of rubbish. Spoke with Rick Ractanus concerning the accumulation of rubbish, said it was being removed over the weekend. Advised him of the Twp service to remove A/C units. He also said he lost 813 Alpine to Sheriffs sale
287|2015-06-04 00:00:00|14167|1|6|Observed high grass and weeds. Property is serviced by safeguard properties.
288|2015-06-05 00:00:00|12073|0|6|Safeguard sent infor stating that they are not the servicer for the property. I contacted the R.E. agent from Bershire, Ellen Livingston who gave me the contact number for Mrs. Gaddie. I spoke with her at 12:30 and she stated someone would out to cut the grass. 412-241-7106
289|2015-06-05 00:00:00|15254|0|6|None
290|2015-06-05 00:00:00|14176|0|6|None
291|2015-06-05 00:00:00|13427|1|6|None
292|2015-06-05 00:00:00|15930|1|6|Observed high weeds in excess of six inches in the retaining wall planters and along the left side of the home
293|2015-06-05 00:00:00|12446|1|6|Continued follow up of high grass and weeds. Spoke with Knight Services / LPS Field Services 877-841-8568 / 877-272-2149 advised of the high grass in the front and back yards as well as deteriorating siding from bees or wood pecker. They stated they would have someone come out. Neighbor stated that someone from the family was there this week and was talking to a landscaper?
294|2015-06-05 00:00:00|14891|1|6|High grass in excess of six inches
295|2015-06-02 00:00:00|12748|1|6|Complaint of overgrown bushes obstructing vision of the road. Bushes appeared kept and no obstructions were observed.
296|2015-06-05 00:00:00|15910|1|6|Boro asked to speak to property owner in regards to installing a fence in the fron front of the property to advise him it would be against Zoning to install a fence that is not 50% open in the front. I spoke w/ Mr McNeill @ 13:30 and advised him of the Zoning regulations for fences. I told him he shoulkd seek input from the Boro in regards to what is considered 50% open fencing for front yards
297|2015-06-05 00:00:00|13614|1|6|High grass in excess of six inches
298|2015-06-02 00:00:00|15465|0|6|None
299|2015-06-02 00:00:00|12192|0|6|None
300|2015-06-02 00:00:00|12470|0|6|None
301|2015-06-08 00:00:00|16518|0|6|None
302|2015-06-08 00:00:00|16508|1|6|From neighbor complaint observed high weeds restricting line of sight to pull out of Hawthorne Dr
303|2015-06-08 00:00:00|16487|1|6|Grass still in excess of eight inches. Has not been cut, property appears vacant
304|2015-06-08 00:00:00|14743|1|6|High weeds along the Wallace ave side along the fence for the pool. Property is maintained by Safeguard
305|2015-06-08 00:00:00|14015|1|6|Spoke w/ Ms Martin regarding the notice that was sent for parking the yard area and not having the downspouts attached. She said she gets vandalized and that is why the things are the way they are. She said she will be getting a handicapped ramp so she will be putting stones down closer to where she parks
306|2015-06-08 00:00:00|15047|1|6|While looking into a separate issue on Cherry way it was observed that a motor vehicle Grey Saturn PA plate #DCS-2328 was parked in the rear yard of 134 Wallace Ave. I spoke to the occupant at 134 Wallace and she stated it was her husbands car and he has parked there for 20 years and was not aware of any ordinance against it. I told her they have 45 days to provide for an approved parking space in the rear.
307|2015-06-08 00:00:00|14721|1|6|Based on neighbor complaint observed rubbish and containers at the curb prior to scheduled pick up day. Bags were ripped open and rubbish was scattered about.
308|2015-06-08 00:00:00|16723|0|6|None
309|2015-06-08 00:00:00|12804|1|6|Grass in the rear of the property was still high stopped to see if anyone would come to the door but nobody answered left door tag 10:45
310|2015-06-08 00:00:00|14325|1|6|Weeds were still in excess of eight inches along the building
311|2015-06-08 00:00:00|15797|1|6|high grass and accumulation of rubbish throughout the property.
312|2015-06-09 00:00:00|13427|0|6|None
313|2015-06-09 00:00:00|13615|1|6|Basedon complaint from the Boro observed a few TVs lined up along the side of the house next to the driveway and high weeds around the front entrance way. Spoke with Mrs Haney @ 11:05 regarding the issues, advised her she can take the TVs to BestBuy to recycle them and she stated she would as well as take care of the weeds.
314|2015-06-09 00:00:00|14715|1|6|high grass in excess of six inches
315|2015-06-09 00:00:00|13113|1|6|Observed a refrigerator in the driveway with the doors still on. Attempted to make contact at the front door but nobody answered. Left door tag 12:30. Came back past a few minutes later and the door tag was gone, past a Roman Bistro vehicle and thought maybe they were coming for the unit and later saw it on the back of the truck going down the road. Drove back past the property around 14:00 and the fridge had been removed.
316|2015-06-09 00:00:00|14710|1|6|Bags were still at the curb
317|2015-06-09 00:00:00|12774|1|6|Stopped to see if the occupant received the notification indicating the need for a permit to have the temporary pool installed on the deck. Nobody answered the door @ 11:50, red Pontiac vehicle in the driveway PA plate #JHV-7421
318|2015-06-09 00:00:00|15569|1|6|Observed that the block retaining walll has fallen over onto the sidewalk of this property. Possibly caused by heavy rain and water runoff?
319|2015-06-09 00:00:00|14683|0|6|None
320|2015-06-10 00:00:00|14202|1|6|High weeds in excess of six inches leaves and debris accumulated in the driveway.
321|2015-06-10 00:00:00|13427|1|6|Accumulated rubbish was not removed.
322|2015-06-10 00:00:00|14176|0|6|None
323|2015-06-10 00:00:00|14891|0|6|None
324|2015-06-11 00:00:00|14722|1|6|Continued follow up on the storage of the car in the front yard. Spoke w/ Kathy 08:00 stated the storgae unit they were going to use fell through lookingto clean out the garage and store it on site. Said will take care of high weeds around it
325|2015-06-11 00:00:00|15010|1|6|TV at the curb for a few days spoke w/ the occupant advise Best Buy would recycle it he said he would go this weekend
326|2015-06-11 00:00:00|13152|1|6|Observed a significant accumulation of rubbish at the curb including carpet, garbage bags with contents scattered about and furniture.
327|2015-06-11 00:00:00|13913|1|6|High grass and weeds.
328|2015-06-11 00:00:00|13879|1|6|High grass and weeds
329|2015-06-11 00:00:00|12531|1|6|High grass and weeds
330|2015-06-11 00:00:00|14719|1|6|High grass and weeds.
331|2015-06-11 00:00:00|12361|1|6|High grass and weeds.
332|2015-06-11 00:00:00|13899|1|6|Continuation of high grass
333|2015-06-11 00:00:00|12804|1|6|Continued high grass and weeds
334|2015-06-12 00:00:00|12109|1|6|Based on complaint from Boro staff asked to advise occupants that a permit is required for the above ground pool they have placed on the property.
335|2015-06-12 00:00:00|12418|1|6|Based on neighbor complaint of high grass and weeds on the rear of the property. It was maintained, not sure by who but it was cut and cleaned up
336|2015-06-11 00:00:00|12759|1|6|Continuation of conditions of high weeds in the rear yard and observed a fridge on the back deck with te doors still on while not in operation. Neighbor on Dowling is concerned of rodents with the high weeds in the rear. Greg Rudolph had someone cut the front but he said he no longer owns the property that the bank took it over. I have severalmessages in to Suntrust to find out who has the property.
337|2015-06-15 00:00:00|14384|1|6|Observed anaccumulation of rubbish and garbage scattered about the driveway area of the property. The refuse containers were knocked over and had no lids.
338|2015-06-15 00:00:00|13697|1|6|Observed high grass / weeds in excess of eight inches.
339|2015-06-15 00:00:00|13975|1|6|Continued follow up to the expired motor vehicles being stored on the property.
340|2015-06-16 00:00:00|14710|1|6|Bags remained at the curb
341|2015-06-16 00:00:00|13985|1|6|Bags placed at the curb prior to the scheduled collection day.
342|2015-06-16 00:00:00|12531|0|6|None
343|2015-06-16 00:00:00|14722|0|6|Spoke w/ Cathy regarding the storage of the car stated she would have it covered and work on getting it in the garage with in 30 days
344|2015-06-17 00:00:00|12804|0|6|High grass still not resolved citation issued this afternoon. R0084722-1
345|2015-06-17 00:00:00|13681|1|6|Gutters still not attached to downspouts hanging from the roof citation issued this date R008723-2
346|2015-06-17 00:00:00|13784|1|6|Asked to monitor for vehicles being parked in the side yard of the property that runs along semmens ave. Observed a Jeep parked here on this date stopped to speak with occupant but nobody came to the door
3291|2017-04-21 00:00:00|17554|0|6|None
3292|2017-04-21 00:00:00|17184|2|6|None
3293|2017-04-21 00:00:00|17184|2|6|None
3294|2017-04-21 00:00:00|19137|4|6|a movable basketball hoop was placed on the cartway of 6th st. extension.
3295|2017-04-21 00:00:00|18325|4|6|a movable basketball hoop is placed in the cartway of 6th st. ext.
3296|2017-04-24 00:00:00|14276|6|6|None
3297|2017-04-24 00:00:00|19861|4|6|A compaint came from the landlord that both apt. 10 and 24 had sanitation issues caused by cats. Letters sent to tenants and copies sent to mike
3298|2017-04-24 00:00:00|17723|2|6|None
3299|2017-04-24 00:00:00|20203|4|6|The grass in the back yard exceeds borough limits, I spoke with the owner about this the week prior to this letter's date.
3300|2017-04-24 00:00:00|20204|4|6|two tires were witnessed sitting in the front yard.
3301|2017-04-24 00:00:00|16951|6|6|None
3302|2017-05-03 00:00:00|16015|6|6|None
3304|2017-04-25 00:00:00|14818|0|6|None
3303|2017-04-25 00:00:00|17492|0|6|None
3305|2017-04-25 00:00:00|15796|0|6|None
3306|2017-04-19 00:00:00|15067|0|6|None
3307|2017-04-25 00:00:00|15440|6|6|None
3308|2017-04-25 00:00:00|15440|6|6|None
3309|2017-04-25 00:00:00|14956|6|6|None
3310|2017-04-25 00:00:00|12418|6|6|None
3311|2017-04-25 00:00:00|12984|6|6|None
3312|2017-04-25 00:00:00|12091|6|6|None
3313|2017-04-25 00:00:00|15365|6|6|None
3314|2017-04-26 00:00:00|17864|2|6|None
3315|2017-04-26 00:00:00|17517|2|6|None
3316|2017-04-26 00:00:00|17595|2|6|None
3317|2017-04-26 00:00:00|17744|2|6|None
3318|2017-04-26 00:00:00|17300|2|6|None
3319|2017-04-26 00:00:00|17300|2|6|None
347|2015-06-18 00:00:00|16757|1|6|Based on report from PD. This vehicle was initially parked on the street with expired tags, PD tagged the car and the owner moved it from the street to the driveway. PD advised the code office and with that I'll keep it under review to see if it moves or if somebody will let me get a closer look at the vehicle.
348|2015-06-18 00:00:00|14398|1|6|Observed a boat and trailer being kept in the side yard area of the property. Based on neighbor complaint
349|2015-06-18 00:00:00|16662|1|6|For several days observed an accumulation of rubbish on the garage property. Truck cap, decking planks, tree trimmings.
350|2015-06-19 00:00:00|16799|0|6|None
351|2015-06-19 00:00:00|12575|1|6|High weeds in excess of six inches
352|2015-06-19 00:00:00|16396|1|6|Accumulated rubbish on the front porch
353|2015-06-19 00:00:00|16198|0|6|None
354|2015-06-22 00:00:00|12176|1|6|None
355|2015-06-22 00:00:00|14398|1|6|Based on neighbor complaint of a boat and trailer being kepton the side yard area of the house.
356|2015-06-23 00:00:00|15571|1|6|Based on neighbor complaint observed high grass and weeds along the sides of the home extending to the rear of the property
357|2015-06-23 00:00:00|15643|1|6|Based on neighbor complaint from 3761 GBG Pk Joe DiBernardo & Nadine Brinza observed pool conditions at 3759 gbg pk with excessive stagnant water accumulated on top of the pool cover. Also observed a garbage bag placed at the curb prior to the scheduled collection day for the street.
358|2015-06-23 00:00:00|14416|1|6|Based on neighbor complaint from 3761 gbg pk observed high grass and weeds in the rear from his property.
359|2015-06-23 00:00:00|13420|1|6|Observed high grass and weeds, follow up on conditions from 5/22/2015
360|2015-06-23 00:00:00|13427|0|6|None
361|2015-06-22 00:00:00|14368|0|6|Conducted a fire inspection at Bob's Lounge
362|2015-06-24 00:00:00|16799|0|6|None
363|2015-06-24 00:00:00|13427|0|6|None
364|2015-06-16 00:00:00|14682|0|6|None
365|2015-06-12 00:00:00|16039|0|6|None
366|2015-06-23 00:00:00|16039|0|6|None
367|2015-06-25 00:00:00|14360|1|6|Inoperable motor vehicle was observed being kept in the alley way of the property. Believed to be same inoperable vehicle moved from 806 Larimer.
368|2015-06-25 00:00:00|14071|1|6|High weeds and grass
369|2015-06-25 00:00:00|15952|1|6|Accumulation of rubbish. Sanitation appears the occupants are in the salvage business and have items that they take to the scrap yard accumulating in the rear driveway. Property was viewed from the street.
370|2015-06-25 00:00:00|14384|1|6|Follow up on conditions. Some items still remained as an accumulation of rubbish. Spoke with the occupant regarding the issue, she stated she got new containers with lids and didn't realize the other containers were knocked over and not taken.
371|2015-06-25 00:00:00|13681|1|6|Follow up of conditions observed rubbish scattered about the driveway area and high weeds, throughout. Gutter remained separated from the downspout.
372|2015-06-25 00:00:00|14085|1|6|High grass and weeds
373|2015-06-03 00:00:00|14970|1|6|High weeds andgrass sent info to safeguard properties.
374|2015-06-25 00:00:00|16757|0|6|None
375|2015-06-25 00:00:00|13899|1|6|None
376|2015-06-25 00:00:00|12539|1|6|Based on neighbor complaint that the PA system from the car dealership is too loud I sat in the lot of the service center from 13:10 - 13:40 and barely noticed the PA was in operation. No loud buzzers or bells and no excessive talking or noise.
377|2015-06-26 00:00:00|13097|1|6|High weeds / grass
378|2015-06-26 00:00:00|13354|1|6|High weeds /grass
379|2015-06-26 00:00:00|13614|1|6|High weeds and grass second notice
380|2015-06-25 00:00:00|16522|1|6|Observed high weeds to the rear of this property along Rebecca st the parcel is a non assessed parcel within the Twp. Twp asked that a letter be sent seeking them to get the grass in this location.
381|2015-06-26 00:00:00|16716|0|6|None
382|2015-06-25 00:00:00|14382|1|6|Pool inspection - owner stated pool was removed 15 - 16 years ago.
383|2015-06-22 00:00:00|14531|1|6|Pool inspection
384|2015-06-22 00:00:00|12727|1|6|"Pool inspection, scolloped style fence section @ lowest point measured 46.5"" from ground. Owner stated in process of getting new fence on advise from pool company. Gate on right side of home - latch is broke secured w/ a bungee cord"
385|2015-06-22 00:00:00|13578|1|6|Pool inspection, pool was removed
386|2015-06-22 00:00:00|15565|0|6|Pool inspection, pool was removed
387|2015-06-22 00:00:00|16477|1|6|Pool inspection, no pool visible from the exterior
388|2015-06-22 00:00:00|16723|1|6|Pool inspection, pool was removed
389|2015-06-22 00:00:00|13031|1|6|Pool inspection, no pool see from the exterior
390|2015-06-16 00:00:00|12774|0|6|None
391|2015-06-30 00:00:00|15548|1|6|An accumulation of dead leaves in the pull off parking area along ridgewood
392|2015-06-30 00:00:00|15376|1|6|Continued follow up for the inoperable vehicles.
393|2015-06-30 00:00:00|16710|1|6|High weeds / grass
394|2015-06-30 00:00:00|13699|1|6|Observation based on neighbor complaint of high overgrown hedges. Viewed from the street it did not appear to be excessive, will monitor conditions
395|2015-06-29 00:00:00|13542|0|6|None
396|2015-06-29 00:00:00|13784|1|6|None
397|2015-06-29 00:00:00|12102|1|6|High weeds / grass
398|2015-06-29 00:00:00|14124|1|6|High weeds / grass
399|2015-06-29 00:00:00|15055|0|6|High weeds / grass in the front of the home
400|2015-06-29 00:00:00|16906|1|6|None
401|2015-06-29 00:00:00|14728|1|6|None
402|2015-07-01 00:00:00|14166|1|6|It appeared cut on 7/9 not sure by who by the high grass was cut down
403|2015-07-01 00:00:00|13894|1|6|Based on neighbor complaint weeds grass were in excess of eight inches - property is vacant
404|2015-07-01 00:00:00|16440|1|6|High weeds / grass
405|2015-07-01 00:00:00|15110|1|6|High weeds / grass in the front of the home.
406|2015-07-02 00:00:00|15786|0|6|None
407|2015-07-01 00:00:00|14656|1|6|None
408|2015-07-02 00:00:00|12283|1|6|High weeds / grass
409|2015-07-02 00:00:00|14852|1|6|High weeds / grass
410|2015-07-02 00:00:00|14663|1|6|Inoperable motor vehicle kept in the driveway second notice
411|2015-06-29 00:00:00|13376|0|6|Pool inspection , pool is surrounded by deck on all sides. Access to deck isthrough self closing gates w/ self latching mechanism. Gates need adjustment to self latching on all attempted closings
412|2015-07-06 00:00:00|12961|1|6|High weeds and grass
413|2015-07-06 00:00:00|16662|1|6|Follow up on conditions of sanitation and accumulation of rubbish. Items still remained as from the initial notice from 6/18
414|2015-07-06 00:00:00|14289|1|6|Bagster has been located on this property for several weeks
415|2015-07-06 00:00:00|14030|1|6|High weeds / grass appears the property is vacant.
416|2015-07-06 00:00:00|16057|1|6|Follow up on conditions from 4/23/15 for the removal of inoperable motor vehicles. Vehicles remain in the same location and conditions.
417|2015-07-06 00:00:00|14015|1|6|Spoke w/ Donna as a follow up from the initial notice from 6/1/15 regarding the vehicle being parked in the grassy area again as well as the downspouts still were not attached to th gutters and the excessive weed growth in the rear of her property. When I stopped to talk she statedshe was just coming out to move her vehicle but she stated she had it parked in the yard since Friday because she didn't feel well. I advised her about the weeds in the rear of the house and she started to complain about people pumping musicinto her home through the registers and that people have been coming into her home uninvited? It appears she has some issues with regard to her mental being and may need more intervention from an outside agency to gain compliance
418|2015-07-06 00:00:00|14384|1|6|None
419|2015-06-22 00:00:00|15231|1|6|Anonymous complaint of garbage bag being placed at the curb prior to scheduled pick up first time was unfounded this time notice a bag at curb will monitor the situation to see if continues on a regular basis
420|2015-07-02 00:00:00|13975|0|6|Spoke w/ Mark Eles @ 11:00 concerning the vehicles stated he would talk w/ Carl to see if they have the registration sticker
421|2015-07-06 00:00:00|13975|0|6|Red pick up still displaying expired registration if no action by 7/9 will issue citation
422|2015-07-06 00:00:00|12804|0|6|None
423|2015-07-06 00:00:00|15495|1|6|bagster remains in the driveway as an accumulation of rubbish. Spoke w/ service cutting grass stated property is bank owned & maintained?
424|2015-07-06 00:00:00|12759|1|6|No action from Suntrust to date additional notice sent to listed property owner
425|2015-07-06 00:00:00|13899|0|6|None
426|2015-07-07 00:00:00|14682|0|6|None
427|2015-07-07 00:00:00|14609|0|6|None
428|2015-07-07 00:00:00|12594|1|6|Bagster has been in the driveway of the property for a few weeks.
429|2015-07-07 00:00:00|12389|1|6|Bagster has been in the driveway for a few weeks.
430|2015-07-07 00:00:00|14481|1|6|Observation of shrubs blocking the view of the intersection Boro Code 268-36 Intersection Sight Triangle
431|2015-07-07 00:00:00|12251|1|6|High weeds / grass
432|2015-07-07 00:00:00|15315|1|6|High weeds / grass
433|2015-07-07 00:00:00|15977|1|6|Rubbish placed at the curb prior to the scheduled pick up day.
434|2015-07-07 00:00:00|14777|1|6|TV was in the driveway possibly set out for garbage.
435|2015-07-07 00:00:00|13420|1|6|High weeds and grass remained in the rear although the front was cut.
436|2015-07-07 00:00:00|12215|1|6|empty refuse containers left at the curb and a small tv or monitor at the curb
437|2015-07-07 00:00:00|16057|0|6|None
438|2015-07-07 00:00:00|12219|1|6|Stopped to talk about hedges growing into the sight triangle and that Boro would like to maintain the corner with planters, nobody would come to the door. The Boro was able to make phone contact and stated he would cut back the hedges and permit the plantings on the corner.
439|2015-07-07 00:00:00|15643|1|6|Neighbors from 3761 GBG PK called in to the boro to complain again about conditions on the property, now stating the grass and weeds were high and that water started to fill back in the pool. I explained I had spoken w/ Ms Bush regarding the pool and that she drained it last week and she was going to try to keep it drained and that I would try and make contact w/ her again regarding the pool and now the grass.
440|2015-07-08 00:00:00|15643|1|6|Stopped in and was able to speak w/ Ms Bush regarding conditions, she stated she would keep the water drained and was trying to find someone to cut her grass but had no phone service. I contacted Verizon and they were sending a tech out on 7/9 to repair the line. Also called her brother david 412-596-6571 to see if he could be any help l/m w/ him 13:20. She has some health / mental issues that may require further attention or outside agency to check on welfare in the future.
441|2015-07-09 00:00:00|15643|1|6|Spoke with w/ David Casteel regarding his sister Ms. Bush he stated he would go over and try to cut the grass / weeds but was not sure if she'd let him but he said he would go and at least try again.
442|2015-07-08 00:00:00|16742|1|6|High weeds / grass
443|2015-07-09 00:00:00|13899|0|6|High weeds no change in conditions citation issued. Citation R0084724-3 Court date 12-10 10:00
444|2015-07-09 00:00:00|13420|1|6|Spoke with Rachel @ 15:00 stated she has medical conditions and no transportation except for every 2-3 weeks and didn't know it was against the law to have high grass in the back yard stated she would have it all cut by 8/1. She said she just received the notice dated 6/23 and that I was wrong since she just cut it 7/3, I explained she'd be receiving another notice indicating I saw the front was cut but the rear was still high. She said I should just leave her alone but I told her the next step was to issue a citation she said it would be a few weeks until she could get there but said it would be all maintained by 8/1
445|2015-07-09 00:00:00|13975|1|6|Citation issued for inoperable motor vehicles. Citation R0084725-4
447|2015-07-09 00:00:00|14015|1|6|Rubbish container placed by the curb prior to scheduled pick up day no lid on the container, spoke w/ Donna regarding the issue she said she would remove it and to send her anotice because she had more important things to do
448|2015-07-09 00:00:00|14349|1|6|High weeds and grass
449|2015-07-09 00:00:00|14124|1|6|Follow up to high weeds / grass
450|2015-07-09 00:00:00|14583|1|6|High weeds and grass
451|2015-07-09 00:00:00|14728|1|6|High weeds / grass second notice Stephanie Lovett 412-620-3572
452|2015-07-09 00:00:00|14330|1|6|High weeds / grass
453|2015-07-09 00:00:00|14386|1|6|High weeds / grass alomng the fence line
454|2015-07-09 00:00:00|14012|1|6|Request from the Township of hedges blocking the vision of vehicles exiting the intersection of ridge and GBG pike
455|2015-07-10 00:00:00|14416|1|6|Overgrowth potential weeds on the front hillside sending letting of observation making aware that if they are weeds and not annual plants they'll need to be maintained
456|2015-07-13 00:00:00|15533|1|6|2 inoperable motor vehicles being kept or stored on the property 1 black car (Toyota) and 1 white car (Subaru)
457|2015-07-13 00:00:00|14875|1|6|High weeds / grass
458|2015-07-13 00:00:00|16857|1|6|Inoperable motor vehicle being kept or stored in the driveway of the property.
459|2015-07-13 00:00:00|13051|1|6|High weeds / grass
460|2015-07-13 00:00:00|12804|0|6|None
461|2015-07-13 00:00:00|14721|1|6|None
462|2015-07-13 00:00:00|14722|0|6|Stopped and spoke w/ Nick and Cathy. They were in process of cleaning out the garage and had a large quantity of items in the driveway for garbage pick up as well as scrap yard. Said they are trying to get the car in the garage as soon as they can.
463|2015-07-13 00:00:00|15952|1|6|Follow up on conditions. Observed some items still remained as an accumulation of rubbish additonally garbage / rubbish containers had no lids.
464|2015-07-13 00:00:00|13899|0|6|None
465|2015-07-13 00:00:00|16272|1|6|High weeds / grass
466|2015-07-13 00:00:00|14223|1|6|Inoperable motor vehicle being kept or stored on the vacant lot it appears it may be being used as a driveway for 115 churchill rd
467|2015-07-13 00:00:00|14824|1|6|Bags at the curb.
468|2015-07-14 00:00:00|12215|1|6|None
469|2015-07-14 00:00:00|15618|1|6|Tree trimmings placed at the curb. Have not been removed
470|2015-07-14 00:00:00|16365|1|6|Observation of conditions, Asked by the boro to see what the conditions were due to all correspondence getting returned undeliverable, property was not in bad shape, being maintained by somebody.
471|2015-07-14 00:00:00|12612|1|6|Weeds growing up through the shrubs / hedges. Neighbor complaint while doing an occupancy inspection at 132 thornberry
